name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
jEdit,3.2.1,org.gjt.sp.jedit.gui.GrabKeyDialog,21,6,0,7,71,170,4,6,5,0.9,508,1.0,2,0.9701937409999999,0.16931216899999998,1,1,22.71428571,8,1.8571,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.HelpViewer,18,6,0,21,124,117,7,20,6,0.77124183,762,1.0,0,0.975794251,0.1875,3,6,40.83333333,7,1.5556,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.HistoryModel,10,1,0,10,47,17,8,3,8,0.622222222,299,1.0,0,0.0,0.35,0,0,28.4,10,2.8,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.HistoryTextField,21,6,0,17,83,64,13,7,9,0.691666667,589,1.0,1,0.978986403,0.22448979600000002,3,7,26.76190476,13,2.7619,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.InputHandler,16,2,1,13,47,48,8,10,14,0.780952381,443,1.0,2,0.166666667,0.24107142899999998,0,0,26.25,14,2.625,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.IOProgressMonitor,5,6,0,10,33,4,4,8,2,0.666666667,152,1.0,2,0.99389313,0.4,1,1,28.8,1,0.8,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.JCheckBoxList,8,5,0,4,33,28,2,2,7,2.0,143,0.0,0,0.992974239,0.5,1,1,16.875,3,1.125,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.KeyEventWorkaround,4,1,0,5,16,2,5,0,2,1.083333333,179,0.875,0,0.0,0.333333333,0,0,41.75,20,8.75,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.LogViewer,3,5,0,5,14,3,1,4,3,2.0,55,0.0,0,0.996946565,1.0,0,0,17.33333333,1,0.6667,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.MacrosMenu,6,8,0,10,24,15,1,10,4,2.0,144,0.0,0,0.994206257,0.333333333,1,7,23.0,5,2.1667,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.MarkersMenu,2,8,0,9,25,1,2,8,2,2.0,127,0.0,0,0.9988358559999999,0.75,3,4,62.5,9,4.5,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.OpenWithEncodingMenu,1,8,0,4,15,0,2,4,1,2.0,83,0.0,0,1.0,1.0,0,0,82.0,0,0.0,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.OptionsDialog,14,7,0,24,106,69,3,24,8,0.8692307690000001,708,1.0,2,0.98048048,0.174603175,0,0,48.85714286,9,2.2143,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.PastePrevious,12,7,0,7,57,52,1,7,10,0.709090909,279,1.0,2,0.983433735,0.27777777800000003,0,0,21.83333333,3,1.3333,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.PluginsMenu,1,8,0,9,22,0,1,9,1,2.0,111,0.0,0,1.0,1.0,0,0,110.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.RecentFilesMenu,2,8,0,11,23,1,3,11,2,2.0,100,0.0,0,0.9988358559999999,0.75,1,2,49.0,7,3.5,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.SelectLineRange,5,7,0,8,52,2,1,8,4,0.5,364,1.0,1,0.99391172,0.46666666700000003,0,0,70.8,3,1.6,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.SplashScreen,3,5,0,4,37,1,2,3,2,0.5,138,1.0,0,0.996710526,0.5,0,0,44.66666667,2,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.StatusBar,14,5,0,20,72,37,17,11,8,0.857142857,533,0.9285714290000001,3,0.98048048,0.257142857,2,5,36.07142857,6,1.7857,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.TipOfTheDay,6,7,0,6,18,13,3,4,3,0.8,55,1.0,0,0.992401216,0.25,0,0,8.0,1,0.8333,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.VariableGridLayout,17,1,0,1,37,100,1,0,16,0.7,691,0.8,0,0.0,0.323529412,0,0,39.05882353,13,2.1176,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.ViewRegisters,6,7,0,8,47,9,3,8,3,0.8,311,1.0,0,0.992401216,0.38888888899999996,0,0,50.33333333,1,0.8333,0
jEdit,3.2.1,org.gjt.sp.jedit.io.BufferIORequest,11,2,0,10,96,21,2,10,3,0.828571429,1272,0.5,3,0.333333333,0.23636363600000002,0,0,113.3636364,17,4.9091,1
jEdit,3.2.1,org.gjt.sp.jedit.io.FavoritesVFS,10,2,0,5,28,13,3,4,9,0.7222222220000001,230,0.75,1,0.7241379309999999,0.472222222,1,3,21.6,3,1.2,1
jEdit,3.2.1,org.gjt.sp.jedit.io.FileRootsVFS,6,2,0,4,20,13,1,3,5,0.95,126,0.75,0,0.807692308,0.541666667,1,3,19.33333333,4,1.3333,0
jEdit,3.2.1,org.gjt.sp.jedit.io.FileVFS,21,2,0,12,94,198,5,9,19,0.94,981,0.6,0,0.525,0.375,2,4,45.47619048,16,3.1905,1
jEdit,3.2.1,org.gjt.sp.jedit.io.UrlVFS,6,2,0,4,19,15,1,4,6,2.0,93,0.0,0,0.807692308,0.5,1,3,14.5,2,1.0,1
jEdit,3.2.1,org.gjt.sp.jedit.io.VFS,22,1,4,23,36,175,20,6,22,0.9931972790000001,239,0.14285714300000002,0,0.0,0.392045455,0,0,9.545454545,4,1.3182,1
jEdit,3.2.1,org.gjt.sp.jedit.io.VFSManager,23,1,0,39,64,159,33,13,16,0.8585858590000001,300,1.0,3,0.0,0.103896104,0,0,11.65217391,9,1.4783,1
jEdit,3.2.1,org.gjt.sp.jedit.msg.BufferUpdate,6,3,0,14,14,5,11,5,5,0.9272727270000001,81,0.181818182,1,0.6,0.4,1,1,10.66666667,1,0.6667,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.CreateDockableWindow,7,2,0,6,15,9,2,4,7,0.7222222220000001,64,1.0,1,0.454545455,0.35714285700000004,1,1,7.714285714,1,0.8571,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.EditorExiting,1,3,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.EditorExitRequested,2,3,0,5,4,1,1,4,2,2.0,10,0.0,0,0.857142857,0.75,0,0,4.0,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.EditorStarted,1,3,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.EditPaneUpdate,5,3,0,5,13,4,2,4,4,0.875,50,0.25,0,0.666666667,0.5,1,1,8.2,1,0.6,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.MacrosChanged,1,3,0,4,2,0,2,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.PropertiesChanged,1,3,0,8,2,0,6,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.SearchSettingsChanged,1,3,0,4,2,0,2,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.VFSUpdate,3,2,0,6,9,0,4,2,3,0.0,34,1.0,0,0.7142857140000001,0.666666667,1,1,10.0,1,0.6667,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.ViewUpdate,5,3,0,6,13,4,2,4,4,0.833333333,47,0.333333333,0,0.666666667,0.5,1,1,7.8,1,0.6,0
jEdit,3.2.1,org.gjt.sp.jedit.options.AbbrevsOptionPane,7,6,0,9,58,5,4,8,1,0.7333333329999999,300,1.0,1,0.9910179640000001,0.5,4,12,41.14285714,5,1.7143,1
jEdit,3.2.1,org.gjt.sp.jedit.options.BrowserOptionPane,3,6,0,3,17,1,1,2,3,0.5,263,1.0,0,0.996987952,1.0,2,4,84.0,5,2.0,1
jEdit,3.2.1,org.gjt.sp.jedit.options.ColorOptionPane,8,6,0,5,31,20,2,4,1,0.761904762,123,0.666666667,1,0.9910179640000001,0.5,4,12,14.0,2,0.875,1
jEdit,3.2.1,org.gjt.sp.jedit.options.ContextOptionPane,13,6,0,13,65,46,7,9,1,0.7857142859999999,438,1.0,0,0.982195846,0.333333333,2,4,32.15384615,9,2.2308,1
jEdit,3.2.1,org.gjt.sp.jedit.options.DockingOptionPane,5,6,0,6,51,6,2,5,3,0.75,260,1.0,1,0.9939939940000001,1.0,2,4,50.0,3,1.4,1
jEdit,3.2.1,org.gjt.sp.jedit.options.EditingOptionPane,3,6,0,4,23,1,1,3,1,0.5,330,1.0,0,0.996987952,1.0,2,4,105.33333329999999,3,1.3333,1
jEdit,3.2.1,org.gjt.sp.jedit.options.GeneralOptionPane,3,6,0,4,34,1,1,3,1,0.5,370,1.0,0,0.996987952,1.0,2,4,118.0,5,2.6667,0
jEdit,3.2.1,org.gjt.sp.jedit.options.GutterOptionPane,3,6,0,4,27,1,1,3,3,0.5,238,1.0,1,0.996987952,1.0,2,4,76.0,3,1.6667,0
jEdit,3.2.1,org.gjt.sp.jedit.options.LoadSaveOptionPane,5,6,0,4,35,0,2,3,3,0.711538462,386,1.0,0,0.9939939940000001,0.5,3,5,73.6,6,2.0,1
jEdit,3.2.1,org.gjt.sp.jedit.options.ModeOptionPane,12,6,0,6,38,28,3,5,1,0.392344498,645,1.0,2,0.983655275,0.5,1,3,51.16666667,5,1.4167,1
jEdit,3.2.1,org.gjt.sp.jedit.options.PrintOptionPane,3,6,0,4,24,1,1,3,1,0.5,253,1.0,1,0.996987952,1.0,1,3,80.0,1,0.6667,1
jEdit,3.2.1,org.gjt.sp.jedit.options.ShortcutsOptionPane,13,6,0,11,60,50,5,10,1,0.816666667,361,1.0,1,0.982195846,0.243589744,4,12,26.38461538,5,1.9231,0
jEdit,3.2.1,org.gjt.sp.jedit.options.StyleOptionPane,8,6,0,6,31,20,4,4,1,0.761904762,123,0.666666667,1,0.9910179640000001,0.5,4,12,14.0,2,0.875,1
jEdit,3.2.1,org.gjt.sp.jedit.options.TextAreaOptionPane,3,6,0,4,24,1,1,3,3,0.5,321,1.0,1,0.996987952,1.0,2,4,102.0,3,1.6667,0
jEdit,3.2.1,org.gjt.sp.jedit.options.ToolBarOptionPane,13,6,0,14,75,44,4,13,1,0.814814815,517,1.0,0,0.982195846,0.5,3,5,38.07692308,12,2.3077,1
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.InstallPluginsDialog,12,7,0,9,72,40,3,8,2,0.943181818,687,0.875,1,0.983433735,0.222222222,1,3,54.91666667,5,1.25,1
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.PluginList,5,1,0,11,26,0,4,8,0,0.5,155,0.0,0,0.0,0.46666666700000003,0,0,29.4,5,1.8,1
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,7,6,0,7,33,11,4,6,0,0.7777777779999999,145,1.0,3,0.99086758,0.28571428600000004,0,0,19.28571429,1,0.8571,1
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.PluginListHandler,12,2,0,7,38,38,1,7,8,0.8636363640000001,470,1.0,4,0.541666667,0.319444444,1,3,36.5,12,3.3333,1
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.PluginManager,11,6,0,11,64,27,6,9,1,0.775,595,1.0,0,0.984871407,0.363636364,0,0,52.36363636,12,1.9091,1
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,17,6,0,14,59,94,13,9,8,0.8984375,334,1.0,1,0.976011994,0.213235294,3,6,18.17647059,5,1.3529,1
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.Roster,5,1,0,9,14,0,8,2,0,0.0,82,1.0,0,0.0,0.46666666700000003,0,0,15.2,4,2.0,0
jEdit,3.2.1,org.gjt.sp.jedit.proto.jeditresource.Handler,2,2,0,1,5,1,0,1,2,2.0,14,0.0,0,0.923076923,0.75,0,0,6.0,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,5,2,0,5,28,2,1,4,4,0.5625,199,1.0,0,0.935483871,0.46666666700000003,1,7,38.0,8,2.2,1
jEdit,3.2.1,org.gjt.sp.jedit.search.AllBufferSet,5,2,0,7,22,4,1,6,3,0.625,93,1.0,0,0.636363636,0.6,0,0,17.2,4,1.4,0
jEdit,3.2.1,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,7,1,0,5,16,0,1,4,4,0.666666667,416,1.0,1,0.0,0.265306122,0,0,57.14285714,14,4.1429,1
jEdit,3.2.1,org.gjt.sp.jedit.search.BufferListSet,9,1,2,9,24,6,4,7,8,0.375,174,1.0,0,0.0,0.296296296,0,0,18.22222222,6,1.8889,0
jEdit,3.2.1,org.gjt.sp.jedit.search.CharIndexedSegment,4,1,0,2,5,0,1,1,3,0.0,63,1.0,0,0.0,0.666666667,0,0,14.25,2,1.5,0
jEdit,3.2.1,org.gjt.sp.jedit.search.CurrentBufferSet,6,1,0,6,8,15,3,3,6,2.0,24,0.0,0,0.0,0.5555555560000001,0,0,3.0,2,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.search.DirectoryListSet,8,2,0,8,34,12,2,6,5,0.7142857140000001,223,1.0,0,0.5,0.291666667,0,0,26.375,8,2.0,0
jEdit,3.2.1,org.gjt.sp.jedit.search.HyperSearchRequest,6,2,0,14,40,3,3,14,2,0.72,252,1.0,3,0.5,0.305555556,1,1,40.16666667,10,2.3333,1
jEdit,3.2.1,org.gjt.sp.jedit.search.HyperSearchResult,6,1,0,8,23,3,4,4,5,0.68,128,0.0,1,0.0,0.45833333299999995,0,0,19.5,2,1.3333,1
jEdit,3.2.1,org.gjt.sp.jedit.search.HyperSearchResults,13,5,0,17,53,54,8,12,9,0.875,303,0.833333333,1,0.981954887,0.26153846199999997,3,12,21.84615385,10,1.6923,1
jEdit,3.2.1,org.gjt.sp.jedit.search.RESearchMatcher,4,1,0,11,25,0,2,9,3,0.611111111,145,0.833333333,3,0.0,0.583333333,0,0,33.75,3,1.0,1
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchAndReplace,31,1,0,34,108,197,9,27,28,0.64,1228,1.0,2,0.0,0.112903226,0,0,38.29032258,23,3.1289999999999996,1
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchBar,13,5,0,14,65,14,4,14,4,0.6333333329999999,398,1.0,2,0.981954887,0.323076923,2,5,29.23076923,8,1.6154,1
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchDialog,30,7,0,22,137,315,7,20,4,0.830140485,1603,0.8888888890000001,5,0.958883994,0.233333333,2,2,51.53333333,11,2.0333,1
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchFileSet,5,1,0,9,5,10,7,2,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchMatcher,2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,1
jEdit,3.2.1,org.gjt.sp.jedit.syntax.KeywordMap,8,1,0,5,15,0,4,2,6,0.428571429,139,1.0,1,0.0,0.39583333299999995,0,0,16.0,5,1.375,0
jEdit,3.2.1,org.gjt.sp.jedit.syntax.ParserRule,1,1,0,6,2,0,6,0,0,2.0,21,0.0,1,0.0,1.0,0,0,15.0,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.syntax.ParserRuleFactory,11,1,0,3,16,55,2,1,9,2.0,456,0.0,0,0.0,0.363636364,0,0,40.45454545,6,3.5455,0
jEdit,3.2.1,org.gjt.sp.jedit.syntax.ParserRuleSet,17,1,0,8,22,100,5,3,17,0.91875,199,1.0,4,0.0,0.18382352899999999,0,0,10.11764706,4,1.4118,1
jEdit,3.2.1,org.gjt.sp.jedit.syntax.SyntaxStyle,4,1,0,10,5,0,10,0,4,0.666666667,28,1.0,0,0.0,0.5,0,0,5.25,1,0.75,0
jEdit,3.2.1,org.gjt.sp.jedit.syntax.Token,2,1,0,4,7,0,4,0,2,1.8,48,0.0,2,0.0,0.666666667,0,0,13.0,1,0.5,1
jEdit,3.2.1,org.gjt.sp.jedit.syntax.TokenMarker,10,1,0,10,46,9,4,8,7,0.9511111109999999,1441,0.48,1,0.0,0.314285714,0,0,140.6,32,8.5,1
jEdit,3.2.1,org.gjt.sp.jedit.syntax.XModeHandler,19,2,0,11,75,123,1,11,8,0.8888888890000001,1106,1.0,5,0.419354839,0.23391812899999997,1,1,55.89473684,33,5.5789,1
jEdit,3.2.1,org.gjt.sp.jedit.textarea.Gutter,30,4,0,10,73,337,7,7,25,0.927203065,628,1.0,3,0.957037037,0.127777778,3,18,19.33333333,20,1.9,1
jEdit,3.2.1,org.gjt.sp.jedit.textarea.JEditTextArea,211,4,0,59,430,11469,40,39,169,0.8832779620000001,7612,0.9069767440000001,10,0.7555555559999999,0.084391534,3,9,34.87203791,25,3.0521,1
jEdit,3.2.1,org.gjt.sp.jedit.textarea.MarkerHighlight,8,1,0,8,28,6,1,7,8,0.6785714290000001,160,1.0,2,0.0,0.234375,0,0,18.5,6,2.0,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.ScrollListener,2,1,0,3,2,1,3,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.Selection,10,1,2,15,17,23,14,1,7,0.7777777779999999,80,0.0,0,0.0,0.4,0,0,6.6,1,0.7,1
jEdit,3.2.1,org.gjt.sp.jedit.textarea.TextAreaHighlight,3,1,0,5,3,3,4,1,3,2.0,3,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.TextAreaPainter,45,4,0,15,122,462,8,8,39,0.899521531,1143,1.0,3,0.936231884,0.136752137,3,18,23.97777778,12,2.0889,1
jEdit,3.2.1,org.gjt.sp.jedit.textarea.TextRenderer,13,1,2,6,32,76,5,2,8,0.9722222220000001,439,0.333333333,0,0.0,0.318181818,0,0,32.53846154,10,2.4615,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.TextRenderer2D,6,2,0,1,23,1,0,1,2,0.6,141,1.0,0,0.6875,0.47619047600000003,1,2,22.16666667,3,1.3333,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.TextRendererAWT,4,2,0,1,11,6,1,1,0,2.0,93,0.0,0,0.7857142859999999,0.571428571,1,2,22.25,5,1.75,0
jEdit,3.2.1,org.gjt.sp.util.Log,13,1,0,64,55,36,64,1,7,0.886904762,433,0.571428571,0,0.0,0.17857142899999998,0,0,31.23076923,7,2.3077,0
jEdit,3.2.1,org.gjt.sp.util.WorkRequest,6,1,3,4,12,15,3,1,6,2.0,49,0.0,0,0.0,0.41666666700000005,0,0,7.166666667,2,1.5,0
jEdit,3.2.1,org.gjt.sp.util.WorkThread,14,2,0,8,34,37,5,4,11,0.7606837609999999,324,1.0,1,0.8243243240000001,0.22448979600000002,0,0,21.5,8,1.7143,1
jEdit,3.2.1,org.gjt.sp.util.WorkThreadPool,22,1,0,12,51,129,11,6,9,0.8730158729999999,593,0.8,5,0.0,0.140909091,0,0,25.27272727,11,2.6818,1
jEdit,3.2.1,org.gjt.sp.util.WorkThreadProgressListener,1,1,0,5,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
